subj_id,leftright,politicalinterest,politicalparticipation,TIPI_extraversion,TIPI_agreeableness,TIPI_conscientiousness,TIPI_emotionalstability,TIPI_openness,age,female,education,question,net_stats,word_count,giant component,k avg,clustering,density,entropy,disssortativity,k std
158,1.0,2.0,0.5,7.0,6.5,6.0,1.0,6.5,42.0,1.0,2,V161069_stats,"{'node_count': 17, 'edge_count': 9, 'clustering': 0.0, 'giant component': 0.11764705882352941, 'disssortativity': 0.20000000000000023, 'k avg': 1.0588235294117647, 'k std': 0.8269362305593853, 'entropy': 0.4312818220008041, 'density': 0.0661764705882353}",43,0.11764705882352941,1.0588235294117647,0.0,0.0661764705882353,0.4312818220008041,0.20000000000000023,0.8269362305593853
159,4.0,2.0,0.5,4.0,4.5,5.5,2.5,6.0,25.0,0.0,2,V161069_stats,"{'node_count': 4, 'edge_count': 3, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 0.4999999999999988, 'k avg': 1.5, 'k std': 0.5773502691896257, 'entropy': 0.5415829135606792, 'density': 0.5}",7,1.0,1.5,0.0,0.5,0.5415829135606792,0.4999999999999988,0.5773502691896257
161,0.0,3.0,0.5,3.5,6.5,6.5,1.5,5.5,76.0,1.0,3,V161069_stats,"{'node_count': 16, 'edge_count': 14, 'clustering': 0.0, 'giant component': 0.9375, 'disssortativity': 0.35697399527186674, 'k avg': 1.75, 'k std': 1.2909944487358056, 'entropy': 0.5317327021485083, 'density': 0.11666666666666667}",28,0.9375,1.75,0.0,0.11666666666666667,0.5317327021485083,0.35697399527186674,1.2909944487358056
162,0.0,3.0,0.5,5.0,4.5,7.0,1.0,6.5,31.0,1.0,3,V161069_stats,"{'node_count': 16, 'edge_count': 18, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 0.5326732673267334, 'k avg': 2.25, 'k std': 1.5275252316519468, 'entropy': 0.5480244934991321, 'density': 0.15}",49,1.0,2.25,0.0,0.15,0.5480244934991321,0.5326732673267334,1.5275252316519468
164,2.0,2.0,0.5,5.0,6.5,5.0,2.5,6.5,35.0,0.0,3,V161069_stats,"{'node_count': 10, 'edge_count': 7, 'clustering': 0.0, 'giant component': 0.5, 'disssortativity': 0.16666666666666807, 'k avg': 1.4, 'k std': 0.5163977794943223, 'entropy': 0.31284218173216977, 'density': 0.15555555555555556}",22,0.5,1.4,0.0,0.15555555555555556,0.31284218173216977,0.16666666666666807,0.5163977794943223
169,1.0,2.0,0.0,5.0,6.0,6.0,4.5,6.0,52.0,1.0,3,V161069_stats,"{'node_count': 6, 'edge_count': 5, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 0.6666666666666673, 'k avg': 1.6666666666666667, 'k std': 0.816496580927726, 'entropy': 0.6084084955066061, 'density': 0.3333333333333333}",16,1.0,1.6666666666666667,0.0,0.3333333333333333,0.6084084955066061,0.6666666666666673,0.816496580927726
171,1.0,,0.0,,,,,,65.0,1.0,2,V161069_stats,"{'node_count': 11, 'edge_count': 6, 'clustering': 0.0, 'giant component': 0.18181818181818182, 'disssortativity': 0.4999999999999998, 'k avg': 1.0909090909090908, 'k std': 0.5393598899705937, 'entropy': 0.3385854562104711, 'density': 0.10909090909090909}",37,0.18181818181818182,1.0909090909090908,0.0,0.10909090909090909,0.3385854562104711,0.4999999999999998,0.5393598899705937
175,0.0,2.0,0.5,6.0,5.5,6.0,3.0,7.0,37.0,1.0,3,V161069_stats,"{'node_count': 6, 'edge_count': 5, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 0.3333333333333341, 'k avg': 1.6666666666666667, 'k std': 0.816496580927726, 'entropy': 0.6084084955066061, 'density': 0.3333333333333333}",15,1.0,1.6666666666666667,0.0,0.3333333333333333,0.6084084955066061,0.3333333333333341,0.816496580927726
176,0.0,2.0,0.0,3.5,4.0,3.5,4.0,3.5,66.0,1.0,1,V161069_stats,"{'node_count': 10, 'edge_count': 4, 'clustering': 0.0, 'giant component': 0.2, 'disssortativity': 0, 'k avg': 0.8, 'k std': 0.4216370213557839, 'entropy': 0.2326066450220971, 'density': 0.08888888888888889}",28,0.2,0.8,0.0,0.08888888888888889,0.2326066450220971,0.0,0.4216370213557839
179,0.0,3.0,0.0,4.0,4.0,5.0,3.5,4.5,57.0,1.0,1,V161069_stats,"{'node_count': 3, 'edge_count': 2, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 1.0, 'k avg': 1.3333333333333333, 'k std': 0.5773502691896257, 'entropy': 0.6293370420768268, 'density': 0.6666666666666666}",10,1.0,1.3333333333333333,0.0,0.6666666666666666,0.6293370420768268,1.0,0.5773502691896257
185,0.0,2.0,0.0,3.5,7.0,6.0,3.5,5.0,42.0,1.0,1,V161069_stats,"{'node_count': 5, 'edge_count': 4, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 0.6666666666666666, 'k avg': 1.6, 'k std': 0.8944271909999159, 'entropy': 0.6378723516343402, 'density': 0.4}",12,1.0,1.6,0.0,0.4,0.6378723516343402,0.6666666666666666,0.8944271909999159
186,1.0,0.0,0.0,5.0,7.0,6.5,4.0,6.0,57.0,1.0,2,V161069_stats,"{'node_count': 3, 'edge_count': 2, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 1.0, 'k avg': 1.3333333333333333, 'k std': 0.5773502691896257, 'entropy': 0.6293370420768268, 'density': 0.6666666666666666}",8,1.0,1.3333333333333333,0.0,0.6666666666666666,0.6293370420768268,1.0,0.5773502691896257
188,1.0,,0.0,,,,,,69.0,0.0,1,V161069_stats,"{'node_count': 11, 'edge_count': 13, 'clustering': 0.19393939393939394, 'giant component': 1.0, 'disssortativity': 0.2264150943396225, 'k avg': 2.3636363636363638, 'k std': 1.4333685689819817, 'entropy': 0.5770728337458317, 'density': 0.23636363636363636}",22,1.0,2.3636363636363638,0.19393939393939394,0.23636363636363636,0.5770728337458317,0.2264150943396225,1.4333685689819817
197,2.0,1.0,0.0,5.5,3.5,4.5,2.5,2.5,67.0,0.0,2,V161069_stats,"{'node_count': 35, 'edge_count': 32, 'clustering': 0.0, 'giant component': 0.7428571428571429, 'disssortativity': 0.15379017586416005, 'k avg': 1.8285714285714285, 'k std': 1.5240370978523625, 'entropy': 0.4183320544170707, 'density': 0.05378151260504202}",97,0.7428571428571429,1.8285714285714285,0.0,0.05378151260504202,0.4183320544170707,0.15379017586416005,1.5240370978523625
198,4.0,1.0,0.0,4.5,5.0,4.0,4.5,4.5,23.0,1.0,1,V161069_stats,"{'node_count': 7, 'edge_count': 6, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 0.44827586206896564, 'k avg': 1.7142857142857142, 'k std': 0.9511897312113419, 'entropy': 0.528268450675938, 'density': 0.2857142857142857}",15,1.0,1.7142857142857142,0.0,0.2857142857142857,0.528268450675938,0.44827586206896564,0.9511897312113419
199,0.0,2.0,0.0,6.0,6.0,6.0,2.5,6.5,41.0,1.0,3,V161069_stats,"{'node_count': 14, 'edge_count': 14, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 0.5024390243902436, 'k avg': 2.0, 'k std': 1.4142135623730951, 'entropy': 0.48252614058254606, 'density': 0.15384615384615385}",31,1.0,2.0,0.0,0.15384615384615385,0.48252614058254606,0.5024390243902436,1.4142135623730951
203,3.0,,0.0,,,,,,40.0,1.0,2,V161069_stats,"{'node_count': 17, 'edge_count': 11, 'clustering': 0.058823529411764705, 'giant component': 0.11764705882352941, 'disssortativity': -0.49541284403669755, 'k avg': 1.2941176470588236, 'k std': 0.9195587176978519, 'entropy': 0.37738549766966917, 'density': 0.08088235294117647}",57,0.11764705882352941,1.2941176470588236,0.058823529411764705,0.08088235294117647,0.37738549766966917,-0.49541284403669755,0.9195587176978519
204,4.0,3.0,0.0,4.0,3.0,6.5,1.5,4.5,53.0,0.0,3,V161069_stats,"{'node_count': 4, 'edge_count': 3, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 0.4999999999999988, 'k avg': 1.5, 'k std': 0.5773502691896257, 'entropy': 0.5415829135606792, 'density': 0.5}",5,1.0,1.5,0.0,0.5,0.5415829135606792,0.4999999999999988,0.5773502691896257
207,5.0,2.0,0.0,4.5,5.5,6.0,2.0,6.0,64.0,1.0,3,V161069_stats,"{'node_count': 5, 'edge_count': 4, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 0.3333333333333333, 'k avg': 1.6, 'k std': 0.5477225575051661, 'entropy': 0.45176138477252686, 'density': 0.4}",13,1.0,1.6,0.0,0.4,0.45176138477252686,0.3333333333333333,0.5477225575051661
208,6.0,3.0,0.0,1.5,4.5,6.0,2.0,5.5,24.0,0.0,3,V161069_stats,"{'node_count': 7, 'edge_count': 6, 'clustering': 0.23809523809523808, 'giant component': 0.8571428571428571, 'disssortativity': 0.19999999999999957, 'k avg': 1.7142857142857142, 'k std': 1.1126972805283737, 'entropy': 0.7472061501237902, 'density': 0.2857142857142857}",26,0.8571428571428571,1.7142857142857142,0.23809523809523808,0.2857142857142857,0.7472061501237902,0.19999999999999957,1.1126972805283737
209,2.0,1.0,0.0,3.0,6.5,6.5,3.0,6.5,50.0,0.0,1,V161069_stats,"{'node_count': 6, 'edge_count': 4, 'clustering': 0.0, 'giant component': 0.8333333333333334, 'disssortativity': 1.0, 'k avg': 1.3333333333333333, 'k std': 1.3662601021279464, 'entropy': 0.5218811676159854, 'density': 0.26666666666666666}",13,0.8333333333333334,1.3333333333333333,0.0,0.26666666666666666,0.5218811676159854,1.0,1.3662601021279464
211,0.0,3.0,0.0,6.0,6.0,7.0,2.0,6.0,25.0,0.0,3,V161069_stats,"{'node_count': 14, 'edge_count': 12, 'clustering': 0.0, 'giant component': 0.2857142857142857, 'disssortativity': 0.16666666666666674, 'k avg': 1.7142857142857142, 'k std': 0.7262730392025629, 'entropy': 0.405409561404475, 'density': 0.13186813186813187}",38,0.2857142857142857,1.7142857142857142,0.0,0.13186813186813187,0.405409561404475,0.16666666666666674,0.7262730392025629
213,0.0,3.0,0.5,3.5,6.5,4.5,3.5,4.5,76.0,1.0,3,V161069_stats,"{'node_count': 31, 'edge_count': 25, 'clustering': 0.0, 'giant component': 0.1935483870967742, 'disssortativity': 0.27388535031847167, 'k avg': 1.6129032258064515, 'k std': 0.8823234234995203, 'entropy': 0.38251576597774767, 'density': 0.053763440860215055}",93,0.1935483870967742,1.6129032258064515,0.0,0.053763440860215055,0.38251576597774767,0.27388535031847167,0.8823234234995203
214,4.0,3.0,0.0,3.5,2.5,7.0,3.0,4.0,68.0,0.0,3,V161069_stats,"{'node_count': 3, 'edge_count': 2, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 1.0, 'k avg': 1.3333333333333333, 'k std': 0.5773502691896257, 'entropy': 0.6293370420768268, 'density': 0.6666666666666666}",5,1.0,1.3333333333333333,0.0,0.6666666666666666,0.6293370420768268,1.0,0.5773502691896257
218,0.0,2.0,0.5,5.0,5.5,6.5,2.0,6.0,35.0,1.0,3,V161069_stats,"{'node_count': 9, 'edge_count': 10, 'clustering': 0.24074074074074078, 'giant component': 1.0, 'disssortativity': 0.570247933884298, 'k avg': 2.2222222222222223, 'k std': 1.0929064207170003, 'entropy': 0.4854167352031699, 'density': 0.2777777777777778}",17,1.0,2.2222222222222223,0.24074074074074078,0.2777777777777778,0.4854167352031699,0.570247933884298,1.0929064207170003
220,1.0,3.0,1.0,3.0,6.0,4.5,6.5,7.0,25.0,0.0,3,V161069_stats,"{'node_count': 17, 'edge_count': 14, 'clustering': 0.0, 'giant component': 0.7647058823529411, 'disssortativity': 0.2537313432835815, 'k avg': 1.6470588235294117, 'k std': 0.9963167462326072, 'entropy': 0.48747426489726225, 'density': 0.10294117647058823}",34,0.7647058823529411,1.6470588235294117,0.0,0.10294117647058823,0.48747426489726225,0.2537313432835815,0.9963167462326072
224,3.0,2.0,0.0,3.0,4.5,4.0,4.5,4.0,32.0,0.0,1,V161069_stats,"{'node_count': 6, 'edge_count': 5, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 0.6666666666666673, 'k avg': 1.6666666666666667, 'k std': 0.816496580927726, 'entropy': 0.6084084955066061, 'density': 0.3333333333333333}",12,1.0,1.6666666666666667,0.0,0.3333333333333333,0.6084084955066061,0.6666666666666673,0.816496580927726
229,6.0,3.0,0.5,5.0,4.0,4.0,4.5,4.0,26.0,0.0,3,V161069_stats,"{'node_count': 5, 'edge_count': 2, 'clustering': 0.0, 'giant component': 0.6, 'disssortativity': 1.0, 'k avg': 0.8, 'k std': 0.8366600265340756, 'entropy': 0.7081187730841113, 'density': 0.2}",16,0.6,0.8,0.0,0.2,0.7081187730841113,1.0,0.8366600265340756
231,3.0,2.0,0.0,4.5,7.0,6.5,3.5,5.5,50.0,1.0,3,V161069_stats,"{'node_count': 23, 'edge_count': 20, 'clustering': 0.07246376811594202, 'giant component': 0.6956521739130435, 'disssortativity': -0.06679960119641043, 'k avg': 1.7391304347826086, 'k std': 1.388831795049606, 'entropy': 0.5463613023093595, 'density': 0.07905138339920949}",78,0.6956521739130435,1.7391304347826086,0.07246376811594202,0.07905138339920949,0.5463613023093595,-0.06679960119641043,1.388831795049606
232,2.0,2.0,0.0,6.0,7.0,7.0,1.0,6.5,54.0,1.0,3,V161069_stats,"{'node_count': 11, 'edge_count': 12, 'clustering': 0.1878787878787879, 'giant component': 0.7272727272727273, 'disssortativity': 0.4102564102564103, 'k avg': 2.1818181818181817, 'k std': 1.4012980994907414, 'entropy': 0.49968903106324786, 'density': 0.21818181818181817}",34,0.7272727272727273,2.1818181818181817,0.1878787878787879,0.21818181818181817,0.49968903106324786,0.4102564102564103,1.4012980994907414
233,3.0,,0.0,,,,,,68.0,1.0,3,V161069_stats,"{'node_count': 18, 'edge_count': 19, 'clustering': 0.07605820105820106, 'giant component': 1.0, 'disssortativity': 0.30965973966659094, 'k avg': 2.111111111111111, 'k std': 1.6764419215528672, 'entropy': 0.44489120877689076, 'density': 0.12418300653594772}",49,1.0,2.111111111111111,0.07605820105820106,0.12418300653594772,0.44489120877689076,0.30965973966659094,1.6764419215528672
234,0.0,2.0,0.0,5.5,5.5,5.5,3.0,4.0,,1.0,2,V161069_stats,"{'node_count': 11, 'edge_count': 9, 'clustering': 0.0, 'giant component': 0.18181818181818182, 'disssortativity': -0.3818181818181818, 'k avg': 1.6363636363636365, 'k std': 0.6741998624632421, 'entropy': 0.4166948578463195, 'density': 0.16363636363636364}",33,0.18181818181818182,1.6363636363636365,0.0,0.16363636363636364,0.4166948578463195,-0.3818181818181818,0.6741998624632421
237,5.0,,0.0,,,,,,53.0,1.0,3,V161069_stats,"{'node_count': 4, 'edge_count': 3, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 0.4999999999999988, 'k avg': 1.5, 'k std': 0.5773502691896257, 'entropy': 0.5415829135606792, 'density': 0.5}",8,1.0,1.5,0.0,0.5,0.5415829135606792,0.4999999999999988,0.5773502691896257
242,0.0,2.0,0.0,,,,,,76.0,1.0,2,V161069_stats,"{'node_count': 28, 'edge_count': 18, 'clustering': 0.0, 'giant component': 0.21428571428571427, 'disssortativity': 0.3196480938416423, 'k avg': 1.2857142857142858, 'k std': 0.9371802805793976, 'entropy': 0.3843680516484016, 'density': 0.047619047619047616}",79,0.21428571428571427,1.2857142857142858,0.0,0.047619047619047616,0.3843680516484016,0.3196480938416423,0.9371802805793976
243,5.0,1.0,0.0,4.0,4.0,4.5,4.0,4.0,61.0,0.0,1,V161069_stats,"{'node_count': 7, 'edge_count': 5, 'clustering': 0.0, 'giant component': 0.8571428571428571, 'disssortativity': 0.6666666666666673, 'k avg': 1.4285714285714286, 'k std': 0.9759000729485331, 'entropy': 0.7058878168573889, 'density': 0.23809523809523808}",22,0.8571428571428571,1.4285714285714286,0.0,0.23809523809523808,0.7058878168573889,0.6666666666666673,0.9759000729485331
247,0.0,2.0,0.0,5.0,4.5,7.0,3.0,6.5,24.0,0.0,3,V161069_stats,"{'node_count': 6, 'edge_count': 4, 'clustering': 0.0, 'giant component': 0.6666666666666666, 'disssortativity': -0.0, 'k avg': 1.3333333333333333, 'k std': 0.5163977794943223, 'entropy': 0.38289400293653997, 'density': 0.26666666666666666}",11,0.6666666666666666,1.3333333333333333,0.0,0.26666666666666666,0.38289400293653997,-0.0,0.5163977794943223
249,2.0,2.0,0.5,1.5,5.5,5.5,1.5,7.0,24.0,0.0,2,V161069_stats,"{'node_count': 18, 'edge_count': 14, 'clustering': 0.0, 'giant component': 0.2222222222222222, 'disssortativity': 0.2760416666666664, 'k avg': 1.5555555555555556, 'k std': 1.1991282236408358, 'entropy': 0.4884666754959964, 'density': 0.0915032679738562}",43,0.2222222222222222,1.5555555555555556,0.0,0.0915032679738562,0.4884666754959964,0.2760416666666664,1.1991282236408358
251,0.0,0.0,0.0,,7.0,6.0,5.0,,63.0,1.0,1,V161069_stats,"{'node_count': 3, 'edge_count': 2, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 1.0, 'k avg': 1.3333333333333333, 'k std': 0.5773502691896257, 'entropy': 0.6293370420768268, 'density': 0.6666666666666666}",4,1.0,1.3333333333333333,0.0,0.6666666666666666,0.6293370420768268,1.0,0.5773502691896257
252,3.0,,0.0,,,,,,32.0,1.0,2,V161069_stats,"{'node_count': 13, 'edge_count': 13, 'clustering': 0.10769230769230768, 'giant component': 0.8461538461538461, 'disssortativity': 0.16529573051312155, 'k avg': 2.0, 'k std': 1.9148542155126762, 'entropy': 0.45345034260209127, 'density': 0.16666666666666666}",38,0.8461538461538461,2.0,0.10769230769230768,0.16666666666666666,0.45345034260209127,0.16529573051312155,1.9148542155126762
253,0.0,2.0,0.0,4.0,4.5,4.5,3.5,5.0,51.0,0.0,3,V161069_stats,"{'node_count': 4, 'edge_count': 3, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 1.0, 'k avg': 1.5, 'k std': 1.0, 'entropy': 0.4393743703526205, 'density': 0.5}",9,1.0,1.5,0.0,0.5,0.4393743703526205,1.0,1.0
254,2.0,,0.0,,,,,,50.0,1.0,2,V161069_stats,"{'node_count': 4, 'edge_count': 3, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 0.4999999999999988, 'k avg': 1.5, 'k std': 0.5773502691896257, 'entropy': 0.5415829135606792, 'density': 0.5}",7,1.0,1.5,0.0,0.5,0.5415829135606792,0.4999999999999988,0.5773502691896257
257,4.0,,0.0,,,,,,29.0,0.0,3,V161069_stats,"{'node_count': 9, 'edge_count': 7, 'clustering': 0.0, 'giant component': 0.3333333333333333, 'disssortativity': 0.5555555555555535, 'k avg': 1.5555555555555556, 'k std': 0.7264831572567789, 'entropy': 0.4570541985133103, 'density': 0.19444444444444445}",10,0.3333333333333333,1.5555555555555556,0.0,0.19444444444444445,0.4570541985133103,0.5555555555555535,0.7264831572567789
259,2.0,,0.0,,,,,,88.0,0.0,3,V161069_stats,"{'node_count': 8, 'edge_count': 6, 'clustering': 0.0, 'giant component': 0.75, 'disssortativity': 0.04347826086956562, 'k avg': 1.5, 'k std': 0.7559289460184544, 'entropy': 0.4648167290539554, 'density': 0.21428571428571427}",16,0.75,1.5,0.0,0.21428571428571427,0.4648167290539554,0.04347826086956562,0.7559289460184544
261,0.0,3.0,0.5,4.5,6.0,5.5,3.5,6.0,25.0,1.0,3,V161069_stats,"{'node_count': 12, 'edge_count': 10, 'clustering': 0.0, 'giant component': 0.8333333333333334, 'disssortativity': 0.2549019607843139, 'k avg': 1.6666666666666667, 'k std': 1.2309149097933272, 'entropy': 0.422379901158473, 'density': 0.15151515151515152}",24,0.8333333333333334,1.6666666666666667,0.0,0.15151515151515152,0.422379901158473,0.2549019607843139,1.2309149097933272
262,1.0,2.0,0.0,4.0,6.5,4.5,1.5,6.0,72.0,1.0,3,V161069_stats,"{'node_count': 7, 'edge_count': 5, 'clustering': 0.0, 'giant component': 0.2857142857142857, 'disssortativity': -0.16666666666666488, 'k avg': 1.4285714285714286, 'k std': 0.5345224838248488, 'entropy': 0.3774812676856106, 'density': 0.23809523809523808}",12,0.2857142857142857,1.4285714285714286,0.0,0.23809523809523808,0.3774812676856106,-0.16666666666666488,0.5345224838248488
268,1.0,2.0,0.0,4.0,3.5,5.0,2.5,7.0,22.0,0.0,1,V161069_stats,"{'node_count': 10, 'edge_count': 9, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 0.4318181818181819, 'k avg': 1.8, 'k std': 0.7888106377466155, 'entropy': 0.49036821066210917, 'density': 0.2}",29,1.0,1.8,0.0,0.2,0.49036821066210917,0.4318181818181819,0.7888106377466155
275,0.0,2.0,0.5,6.0,7.0,7.0,3.5,6.0,90.0,,1,V161069_stats,"{'node_count': 44, 'edge_count': 39, 'clustering': 0.013636363636363636, 'giant component': 0.5, 'disssortativity': -0.1656275413391164, 'k avg': 1.7727272727272727, 'k std': 1.2734066444108096, 'entropy': 0.3902143357346412, 'density': 0.0412262156448203}",137,0.5,1.7727272727272727,0.013636363636363636,0.0412262156448203,0.3902143357346412,-0.1656275413391164,1.2734066444108096
276,0.0,2.0,0.5,6.0,7.0,6.5,2.0,6.0,31.0,1.0,2,V161069_stats,"{'node_count': 28, 'edge_count': 22, 'clustering': 0.0, 'giant component': 0.10714285714285714, 'disssortativity': 0.12481203007518765, 'k avg': 1.5714285714285714, 'k std': 1.1996472144565833, 'entropy': 0.39226216806191877, 'density': 0.0582010582010582}",76,0.10714285714285714,1.5714285714285714,0.0,0.0582010582010582,0.39226216806191877,0.12481203007518765,1.1996472144565833
281,1.0,2.0,0.5,3.5,5.0,5.5,2.5,4.5,26.0,1.0,3,V161069_stats,"{'node_count': 5, 'edge_count': 4, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 0.6666666666666666, 'k avg': 1.6, 'k std': 0.8944271909999159, 'entropy': 0.6378723516343402, 'density': 0.4}",10,1.0,1.6,0.0,0.4,0.6378723516343402,0.6666666666666666,0.8944271909999159
283,2.0,2.0,0.0,3.0,6.0,6.0,2.5,5.5,63.0,1.0,3,V161069_stats,"{'node_count': 22, 'edge_count': 22, 'clustering': 0.0303030303030303, 'giant component': 0.9090909090909091, 'disssortativity': -0.26788685524126493, 'k avg': 2.0, 'k std': 1.1126972805283737, 'entropy': 0.4374578127056038, 'density': 0.09523809523809523}",63,0.9090909090909091,2.0,0.0303030303030303,0.09523809523809523,0.4374578127056038,-0.26788685524126493,1.1126972805283737
285,1.0,2.0,0.0,5.0,3.5,7.0,3.0,5.5,28.0,0.0,1,V161069_stats,"{'node_count': 9, 'edge_count': 8, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 0.38461538461538464, 'k avg': 1.7777777777777777, 'k std': 0.97182531580755, 'entropy': 0.45705419851331025, 'density': 0.2222222222222222}",16,1.0,1.7777777777777777,0.0,0.2222222222222222,0.45705419851331025,0.38461538461538464,0.97182531580755
287,0.0,,0.0,,,,,,,1.0,3,V161069_stats,"{'node_count': 5, 'edge_count': 5, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 0.28571428571428575, 'k avg': 2.0, 'k std': 1.4142135623730951, 'entropy': 0.6378723516343402, 'density': 0.5}",20,1.0,2.0,0.0,0.5,0.6378723516343402,0.28571428571428575,1.4142135623730951
